sameAs	West_Bank	West_Bank
sameAs	Western_Sahara	Western_Sahara
sameAs	World	World
sameAs	Yemen	Yemen
sameAs	Zambia	Zambia
sameAs	Zimbabwe	Zimbabwe
spokenIn	Akkala_Sami_language	Russia
spokenIn	Algerian_Arabic	Algeria
spokenIn	Arakanese_language	Bangladesh
spokenIn	Arakanese_language	Burma
spokenIn	Arakanese_language	India
spokenIn	Archi_language	Russia
spokenIn	Armenian_language	Argentina
spokenIn	Armenian_language	Armenia
spokenIn	Armenian_language	Australia
spokenIn	Armenian_language	Azerbaijan
spokenIn	Armenian_language	Canada
spokenIn	Armenian_language	France
spokenIn	Armenian_language	Georgia
spokenIn	Armenian_language	Iran
spokenIn	Armenian_language	Lebanon
spokenIn	Armenian_language	Russia
spokenIn	Armenian_language	Syria
spokenIn	Armenian_language	Turkey
spokenIn	Armenian_language	Ukraine
spokenIn	Aymara_language	Bolivia
spokenIn	Aymara_language	Chile
spokenIn	Aymara_language	Peru
spokenIn	Bambara_language	Burkina_Faso
spokenIn	Bambara_language	Cote_dIvoire
spokenIn	Bambara_language	Guinea
spokenIn	Bambara_language	Mali
spokenIn	Bambara_language	Senegal
spokenIn	Bari_language	Uganda
spokenIn	Bashkir_language	Kazakhstan
spokenIn	Bashkir_language	Russia
spokenIn	Bashkir_language	Uzbekistan
spokenIn	Belarusian_language	Belarus
spokenIn	Belarusian_language	Poland
spokenIn	Chechen_language	Russia
spokenIn	Chewa_language	Malawi
spokenIn	Chewa_language	Mozambique
spokenIn	Chewa_language	Zambia
spokenIn	Chewa_language	Zimbabwe
spokenIn	Chilean_Spanish	Chile
spokenIn	Chulym_language	Russia
spokenIn	Croatian_language	Bosnia_and_Herzegovina
spokenIn	Croatian_language	Croatia
spokenIn	Croatian_language	Montenegro
spokenIn	Croatian_language	Romania
spokenIn	Croatian_language	Serbia
spokenIn	Czech_language	Austria
spokenIn	Czech_language	Croatia
spokenIn	Czech_language	Czech_Republic
spokenIn	Czech_language	Serbia
spokenIn	Czech_language	Slovakia
spokenIn	Danish_language	Denmark
spokenIn	Danish_language	Faroe_Islands
spokenIn	Danish_language	Greenland
spokenIn	Danish_language	Iceland
spokenIn	Danish_language	Ireland
spokenIn	Domari_language	Egypt
